"SITE","SITE_CODE","NOTES","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","experiment_type","block","plot","trt","first_nutrient_year","species","family","group","cover_1","surveyor_1","date_1","cover_2","surveyor_2","date_2","cover_3","surveyor_3","date_3","cover_4","surveyor_4","date_4"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Dactylis glomerata","Poaceae","Graminoid",0,NA,NA,0,NA,NA,1,"MM","30/06/2023",0,NA,NA
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Elymus repens","Poaceae","Graminoid",0,NA,NA,1,"EBS","29/06/2023",0,NA,NA,0,NA,NA
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Equisetum arvense","Equisetaceae","Non-Graminoid",0,NA,NA,2,"EBS","29/06/2023",1,"MM","30/06/2023",0,NA,NA
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Festuca pratensis","Poaceae","Graminoid",0,NA,NA,1,"EBS","29/06/2023",2,"MM","30/06/2023",0,NA,NA
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Festuca rubra","Poaceae","Graminoid",32,"ATC","30/06/2023",25,"EBS","29/06/2023",10,"MM","30/06/2023",32,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Galium mollugo","Rubiaceae","Non-Graminoid",4,"ATC","30/06/2023",5,"EBS","29/06/2023",5,"MM","30/06/2023",4,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Geranium pratense","Geraniaceae","Non-Graminoid",0,NA,NA,0,NA,NA,1,"MM","30/06/2023",0,NA,NA
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Lathyrus pratensis","Fabaceae","Non-Graminoid",18,"ATC","30/06/2023",8,"EBS","29/06/2023",5,"MM","30/06/2023",18,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Lotus corniculatus","Fabaceae","Non-Graminoid",0,NA,NA,2,"EBS","29/06/2023",1,"MM","30/06/2023",0,NA,NA
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Luzula campestris","Juncaceae","Graminoid",0,NA,NA,0,NA,NA,1,"MM","30/06/2023",0,NA,NA
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Lysimachia nummularia","Primulaceae","Non-Graminoid",1,"ATC","30/06/2023",2,"EBS","29/06/2023",2,"MM","30/06/2023",1,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Plantago lanceolata","Plantaginaceae","Non-Graminoid",0,NA,NA,2,"EBS","29/06/2023",2,"MM","30/06/2023",0,NA,NA
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Ranunculus acris","Ranunculaceae","Non-Graminoid",0,NA,NA,1,"EBS","29/06/2023",1,"MM","30/06/2023",0,NA,NA
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Rumex acetosa","Polygonaceae","Non-Graminoid",1,"ATC","30/06/2023",1,"EBS","29/06/2023",2,"MM","30/06/2023",1,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Trifolium pratense","Fabaceae","Non-Graminoid",2,"ATC","30/06/2023",0,NA,NA,1,"MM","30/06/2023",2,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Trisetum flavescens","Poaceae","Graminoid",7,"ATC","30/06/2023",15,"EBS","29/06/2023",20,"MM","30/06/2023",7,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Veronica chamaedrys","Plantaginaceae","Non-Graminoid",8,"ATC","30/06/2023",7,"EBS","29/06/2023",1,"MM","30/06/2023",8,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","Vicia cracca","Fabaceae","Non-Graminoid",0,NA,NA,0,NA,NA,1,"MM","30/06/2023",0,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Bromus hordeaceus","Poaceae","Graminoid",2,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Bromus japonicus","Poaceae","Graminoid",0,NA,NA,1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Bromus sterilis","Poaceae","Graminoid",1,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Cerastium holosteoides","Caryophyllaceae","Non-Graminoid",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Crepis biennis","Asteraceae","Non-Graminoid",1,"Michael","07/06/2023",10,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Crepis capillaris","Asteraceae","Non-Graminoid",1,"Michael","07/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Dactylis glomerata","Poaceae","Graminoid",3,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Daucus carota","Apiaceae","Non-Graminoid",2,"Michael","07/06/2023",3,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Festuca myuros","Poaceae","Graminoid",3,"Michael","07/06/2023",15,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Festuca rubra","Poaceae","Graminoid",25,"Michael","07/06/2023",40,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Hypochaeris radicata","Asteraceae","Non-Graminoid",1,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Lolium perenne","Poaceae","Graminoid",5,"Michael","07/06/2023",20,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Medicago lupulina","Fabaceae","Non-Graminoid",5,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Papaver rhoeas","Papaveraceae","Non-Graminoid",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Picris hieracioides","Asteraceae","Non-Graminoid",25,"Michael","07/06/2023",20,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Plantago lanceolata","Plantaginaceae","Non-Graminoid",15,"Michael","07/06/2023",15,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Poa pratensis","Poaceae","Graminoid",1,"Michael","07/06/2023",3,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Poa trivialis","Poaceae","Graminoid",1,"Michael","07/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Taraxacum sect. Taraxacum","Asteraceae","Non-Graminoid",10,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Trifolium dubium","Fabaceae","Non-Graminoid",1,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Trifolium repens","Fabaceae","Non-Graminoid",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Veronica arvensis","Plantaginaceae","Non-Graminoid",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Vicia angustifolia","Fabaceae","Non-Graminoid",30,"Michael","07/06/2023",20,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","Vicia hirsuta","Fabaceae","Non-Graminoid",2,"Michael","07/06/2023",10,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Arrhenatherum elatius","Poaceae","Graminoid",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Bromus hordeaceus","Poaceae","Graminoid",10,"Michael","07/06/2023",3,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Bromus sterilis","Poaceae","Graminoid",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Carduus acanthoides","Asteraceae","Non-Graminoid",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Cirsium arvense","Asteraceae","Non-Graminoid",4,"Michael","07/06/2023",3,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Dactylis glomerata","Poaceae","Graminoid",60,"Michael","07/06/2023",65,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Festuca myuros","Poaceae","Graminoid",20,"Michael","07/06/2023",30,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Festuca pratensis","Poaceae","Graminoid",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Lolium perenne","Poaceae","Graminoid",30,"Michael","07/06/2023",40,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Picris hieracioides","Asteraceae","Non-Graminoid",1,"Michael","07/06/2023",3,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Plantago lanceolata","Plantaginaceae","Non-Graminoid",2,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Poa pratensis","Poaceae","Graminoid",2,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Taraxacum sect. Taraxacum","Asteraceae","Non-Graminoid",2,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Tragopogon orientalis","Asteraceae","Non-Graminoid",2,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Trisetum flavescens","Poaceae","Graminoid",5,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Veronica arvensis","Plantaginaceae","Non-Graminoid",1,"Michael","07/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Vicia angustifolia","Fabaceae","Non-Graminoid",4,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","Vicia hirsuta","Fabaceae","Non-Graminoid",0,NA,NA,1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Bromus hordeaceus","Poaceae","Graminoid",5,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Bromus japonicus","Poaceae","Graminoid",1,"Michael","07/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Bromus sterilis","Poaceae","Graminoid",2,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Crepis biennis","Asteraceae","Non-Graminoid",1,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Dactylis glomerata","Poaceae","Graminoid",1,"Michael","07/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Festuca myuros","Poaceae","Graminoid",70,"Michael","07/06/2023",30,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Festuca rubra","Poaceae","Graminoid",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Lolium perenne","Poaceae","Graminoid",15,"Michael","07/06/2023",50,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Medicago lupulina","Fabaceae","Non-Graminoid",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Picris hieracioides","Asteraceae","Non-Graminoid",8,"Michael","07/06/2023",20,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Poa pratensis","Poaceae","Graminoid",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Taraxacum sect. Taraxacum","Asteraceae","Non-Graminoid",5,"Michael","07/06/2023",7,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Trifolium campestre","Fabaceae","Non-Graminoid",0,NA,NA,1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Trifolium dubium","Fabaceae","Non-Graminoid",5,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Veronica arvensis","Plantaginaceae","Non-Graminoid",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Vicia angustifolia","Fabaceae","Non-Graminoid",30,"Michael","07/06/2023",30,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","Vicia hirsuta","Fabaceae","Non-Graminoid",5,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,10,"NPK","2016","Acer pseudoplatanus","Sapindaceae","Non-Graminoid",3,"Michael","07/06/2023",4,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,10,"NPK","2016","Bromus hordeaceus","Poaceae","Graminoid",30,"Michael","07/06/2023",20,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
