"SITE","SITE_CODE","NOTES","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","experiment_type","block","plot","trt","first_nutrient_year","species","cover_1","surveyor_1","date_1","cover_2","surveyor_2","date_2","cover_3","surveyor_3","date_3","cover_4","surveyor_4","date_4"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","galium mollugo",4,"ATC","30/06/2023",5,"EBS","29/06/2023",5,"MM","30/06/2023",4,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","geranium pratense",0,NA,NA,0,NA,NA,1,"MM","30/06/2023",0,NA,NA
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","lathyrus pratensis",18,"ATC","30/06/2023",8,"EBS","29/06/2023",5,"MM","30/06/2023",18,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","lotus corniculatus",0,NA,NA,2,"EBS","29/06/2023",1,"MM","30/06/2023",0,NA,NA
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","luzula campestris",0,NA,NA,0,NA,NA,1,"MM","30/06/2023",0,NA,NA
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","lysimachia nummularia",1,"ATC","30/06/2023",2,"EBS","29/06/2023",2,"MM","30/06/2023",1,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","plantago lanceolata",0,NA,NA,2,"EBS","29/06/2023",2,"MM","30/06/2023",0,NA,NA
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","ranunculus acris",0,NA,NA,1,"EBS","29/06/2023",1,"MM","30/06/2023",0,NA,NA
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","rumex acetosa",1,"ATC","30/06/2023",1,"EBS","29/06/2023",2,"MM","30/06/2023",1,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","stachys officinalis",18,"ATC","30/06/2023",25,"EBS","29/06/2023",10,"MM","30/06/2023",18,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","trifolium pratense",2,"ATC","30/06/2023",0,NA,NA,1,"MM","30/06/2023",2,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","trisetum flavescens",7,"ATC","30/06/2023",15,"EBS","29/06/2023",20,"MM","30/06/2023",7,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","veronica chamaedrys",8,"ATC","30/06/2023",7,"EBS","29/06/2023",1,"MM","30/06/2023",8,"ATC","30/06/2023"
"Kniezenberg","kzbg.at.dragnet",NA,"Europe","AT","Europe","1","0","0","1","grassland",400,46.9626,15.2747,"Experimental (Nutrients Only)",3,14,"Control","2023","vicia cracca",0,NA,NA,0,NA,NA,1,"MM","30/06/2023",0,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","bare ground",5,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","bromus hordeaceus",2,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","bromus japonicus",0,NA,NA,1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","bromus sterilis",1,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","cerastium holosteoides",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","crepis biennis",1,"Michael","07/06/2023",10,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","crepis capillaris",1,"Michael","07/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","dactylis glomerata",3,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","daucus carota",2,"Michael","07/06/2023",3,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","festuca rubra",25,"Michael","07/06/2023",40,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","hypochaeris radicata",1,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","litter",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","lolium perenne",5,"Michael","07/06/2023",20,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","medicago lupulina",5,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","papaver rhoeas",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","picris hieracioides",25,"Michael","07/06/2023",20,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","plantago lanceolata",15,"Michael","07/06/2023",15,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","poa pratensis",1,"Michael","07/06/2023",3,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","poa trivialis",1,"Michael","07/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","taraxacum officinale",10,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","trifolium dubium",1,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","trifolium repens",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","veronica arvensis",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","vicia angustifolia",30,"Michael","07/06/2023",20,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","vicia hirsuta",2,"Michael","07/06/2023",10,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,2,"Control","2016","vulpia myuros",3,"Michael","07/06/2023",15,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","arrhenatherum elatius",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","bare ground",1,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","bromus hordeaceus",10,"Michael","07/06/2023",3,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","bromus sterilis",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","carduus acanthoides",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","cirsium arvense",4,"Michael","07/06/2023",3,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","dactylis glomerata",60,"Michael","07/06/2023",65,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","festuca pratensis",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","litter",2,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","lolium perenne",30,"Michael","07/06/2023",40,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","picris hieracioides",1,"Michael","07/06/2023",3,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","plantago lanceolata",2,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","poa pratensis",2,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","taraxacum officinale",2,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","tragopogon orientalis",2,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","trisetum flavescens",5,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","veronica arvensis",1,"Michael","07/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","vicia angustifolia",4,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","vicia hirsuta",0,NA,NA,1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",1,4,"NPK","2016","vulpia myuros",20,"Michael","07/06/2023",30,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","bare ground",3,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","bromus hordeaceus",5,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","bromus japonicus",1,"Michael","07/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","bromus sterilis",2,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","crepis biennis",1,"Michael","07/06/2023",2,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","cryptogam",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","dactylis glomerata",1,"Michael","07/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","festuca rubra",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","litter",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","lolium perenne",15,"Michael","07/06/2023",50,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","medicago lupulina",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","picris hieracioides",8,"Michael","07/06/2023",20,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","poa pratensis",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","taraxacum officinale",5,"Michael","07/06/2023",7,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","trifolium campestre",0,NA,NA,1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","trifolium dubium",5,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","veronica arvensis",1,"Michael","07/06/2023",1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","vicia angustifolia",30,"Michael","07/06/2023",30,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","vicia hirsuta",5,"Michael","07/06/2023",5,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,9,"Control","2016","vulpia myuros",70,"Michael","07/06/2023",30,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,10,"NPK","2016","acer pseudoplatanus",3,"Michael","07/06/2023",4,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,10,"NPK","2016","bare ground",0,NA,NA,1,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,10,"NPK","2016","bromus hordeaceus",30,"Michael","07/06/2023",20,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,10,"NPK","2016","bromus japonicus",1,"Michael","07/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,10,"NPK","2016","bromus sterilis",50,"Michael","07/06/2023",50,"Michael","07/06/2023",NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,10,"NPK","2016","cerastium holosteoides",1,"Michael","07/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"Bad Lauchstaedt","badlau.de",NA,"Europe","DE","Europe","1","0","0","1","old field",120,51.392138,11.877969,"Experimental (Nutrients Only)",2,10,"NPK","2016","crepis biennis",1,"Michael","07/06/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
