SITE,SITE_CODE,BLOCK,PLOT,SUBPLOT,SPECIES,COVER,DATE,RESURVEY,SURVEY_ID,SEASON,NOTES
Chichaqua Bottoms,cbgb.us,2,20,C,ELYMUS_CANADENSIS,8,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,20,C,MELILOTUS_SPECIES,50,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,20,C,MONARDA_FISTULOSA,35,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,20,C,RATIBIDA_PINNATA,30,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,20,C,SCHIZACHYRIUM_SCOPARIUM,8,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,20,C,SOLIDAGO_CANADENSIS,8,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,21,C,MONARDA_FISTULOSA,100,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,21,C,RUMEX_CRISPUS,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,22,A,ACHILLEA_MILLEFOLIUM,4,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,22,A,ANDROPOGON_GERARDII,20,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,22,A,BRICKELLIA_EUPATORIOIDES,3,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,22,A,MONARDA_FISTULOSA,18,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,22,A,OENOTHERA_PARVIFLORA,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,22,A,RATIBIDA_PINNATA,12,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,22,A,RUMEX_CRISPUS,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,22,A,SCHIZACHYRIUM_SCOPARIUM,55,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,22,A,SOLIDAGO_RIGIDA,2,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,ACHILLEA_MILLEFOLIUM,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,ANDROPOGON_GERARDII,8,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,ASCLEPIAS_VERTICILLATA,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,BRICKELLIA_EUPATORIOIDES,3,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,MONARDA_FISTULOSA,12,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,RATIBIDA_PINNATA,20,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,SCHIZACHYRIUM_SCOPARIUM,45,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,SOLIDAGO_RIGIDA,8,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,SORGHASTRUM_NUTANS,12,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,25,A,ANDROPOGON_GERARDII,20,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,25,A,ELYMUS_CANADENSIS,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,25,A,GAURA_BIENNIS,25,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,25,A,OENOTHERA_PARVIFLORA,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,25,A,RATIBIDA_PINNATA,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,25,A,RUMEX_CRISPUS,15,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,25,A,SCHIZACHYRIUM_SCOPARIUM,15,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,25,A,SOLIDAGO_CANADENSIS,70,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,26,B,GAURA_BIENNIS,30,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,26,B,MIRABILIS_NYCTAGINEA,2,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,26,B,MONARDA_FISTULOSA,2,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,26,B,RUMEX_CRISPUS,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,26,B,SCHIZACHYRIUM_SCOPARIUM,4,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,26,B,SOLIDAGO_CANADENSIS,85,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,27,C,ANDROPOGON_GERARDII,15,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,27,C,ERYNGIUM_YUCCIFOLIUM,8,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,27,C,POA_PRATENSIS,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,27,C,SCHIZACHYRIUM_SCOPARIUM,80,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,27,C,SOLIDAGO_CANADENSIS,15,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,27,C,SPOROBOLUS_ASPER,12,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,28,D,GAURA_BIENNIS,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,28,D,MONARDA_FISTULOSA,3,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,28,D,MUHLENBERGIA_RACEMOSA,2,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,28,D,RUMEX_CRISPUS,8,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,28,D,SOLIDAGO_CANADENSIS,100,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,29,A,ANDROPOGON_GERARDII,35,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,29,A,MUHLENBERGIA_RACEMOSA,4,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,29,A,RUMEX_CRISPUS,2,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,29,A,SCHIZACHYRIUM_SCOPARIUM,40,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,29,A,SOLIDAGO_CANADENSIS,12,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,29,A,SORGHASTRUM_NUTANS,8,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,30,D,PHYSALIS_HETEROPHYLLA,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,30,D,POA_PRATENSIS,3,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,30,D,SOLIDAGO_CANADENSIS,100,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,31,D,ACHILLEA_MILLEFOLIUM,3,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,31,D,ANDROPOGON_GERARDII,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,31,D,BRICKELLIA_EUPATORIOIDES,3,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,31,D,ELYMUS_CANADENSIS,2,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,31,D,OENOTHERA_PARVIFLORA,2,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,31,D,RATIBIDA_PINNATA,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,31,D,RUMEX_CRISPUS,4,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,31,D,SCHIZACHYRIUM_SCOPARIUM,85,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,31,D,SOLIDAGO_CANADENSIS,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,31,D,SOLIDAGO_GIGANTEA,2,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,31,D,SOLIDAGO_RIGIDA,2,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,31,D,SONCHES_ASPER,2,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,31,D,SORGHASTRUM_NUTANS,8,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,32,C,BRICKELLIA_EUPATORIOIDES,1,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,32,C,MONARDA_FISTULOSA,4,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,32,C,OENOTHERA_PARVIFLORA,2,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,32,C,POA_PRATENSIS,50,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,32,C,SCHIZACHYRIUM_SCOPARIUM,45,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,32,C,SOLIDAGO_CANADENSIS,30,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,32,C,SORGHASTRUM_NUTANS,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,33,B,ANDROPOGON_GERARDII,80,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,33,B,POA_PRATENSIS,8,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,33,B,RUMEX_CRISPUS,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,33,B,SCHIZACHYRIUM_SCOPARIUM,15,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,33,B,SOLIDAGO_CANADENSIS,20,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,33,B,SOLIDAGO_GIGANTEA,2,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,33,B,SORGHASTRUM_NUTANS,5,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,35,C,ANDROPOGON_GERARDII,12,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,35,C,BRICKELLIA_EUPATORIOIDES,8,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,35,C,SCHIZACHYRIUM_SCOPARIUM,75,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,35,C,SOLIDAGO_CANADENSIS,20,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,35,C,SOLIDAGO_RIGIDA,8,26/08/2023,1,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,1,1,D,BAPTISIA_ALBA,35,26/08/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,1,1,D,BROMUS_INERMIS,5,26/08/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,1,1,D,CHAMAECRISTA_FASCICULATA,2,26/08/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,1,1,D,COREOPSIS_TRIPTERIS,5,26/08/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,1,1,D,HELIANTHUS_TUBEROSUS,2,26/08/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,1,1,D,POA_PRATENSIS,15,26/08/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,1,1,D,SCHIZACHYRIUM_SCOPARIUM,45,26/08/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,1,1,D,SOLIDAGO_CANADENSIS,5,26/08/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,1,1,D,SOLIDAGO_GIGANTEA,2,26/08/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,1,1,D,SOLIDAGO_SPECIOSA,20,26/08/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,1,4,A,BROMUS_INERMIS,95,26/08/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,1,4,A,MIRABILIS_NYCTAGINEA,1,26/08/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,1,4,A,PHYSALIS_HETEROPHYLLA,3,26/08/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,19,A,GAURA_BIENNIS,5,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,19,A,HELIANTHUS_GROSSESERRATUS,3,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,19,A,MONARDA_FISTULOSA,100,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,19,A,RUMEX_CRISPUS,8,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,ACHILLEA_MILLEFOLIUM,5,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,ANDROPOGON_GERARDII,10,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,ASCLEPIAS_VERTICILLATA,8,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,MONARDA_FISTULOSA,30,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,RATIBIDA_PINNATA,25,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,SCHIZACHYRIUM_SCOPARIUM,75,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,SOLIDAGO_GIGANTEA,2,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,SOLIDAGO_RIGIDA,5,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,2,24,C,SORGHASTRUM_NUTANS,20,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,28,D,BRICKELLIA_EUPATORIOIDES,3,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,28,D,GAURA_BIENNIS,2,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,28,D,MONARDA_FISTULOSA,3,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,28,D,OENOTHERA_PARVIFLORA,5,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,28,D,RUMEX_CRISPUS,5,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,28,D,SOLIDAGO_CANADENSIS,100,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,33,B,ANDROPOGON_GERARDII,60,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,33,B,OENOTHERA_PARVIFLORA,3,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,33,B,POA_PRATENSIS,8,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,33,B,RUMEX_CRISPUS,5,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,33,B,SCHIZACHYRIUM_SCOPARIUM,25,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,33,B,SOLIDAGO_CANADENSIS,18,02/09/2023,2,Lori_Biederman,,
Chichaqua Bottoms,cbgb.us,3,33,B,SOLIDAGO_GIGANTEA,5,02/09/2023,2,Lori_Biederman,,
Cedar Creek,cdcr.us,1,3,,Agropyron_repens,20,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,3,,Andropogon_gerardii,15,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,3,,Berteroa_incana,15,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,3,,Conyza_canadensis,2,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,3,,Litter,100,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,3,,Mollugo_verticillata,7,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,3,,Oxalis_stricta,30,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,3,,Panicum_capillare,3,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,3,,Rumex_acetosella,12,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,3,,Setaria_glauca,25,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,11,,Achillea_millefolium ,4,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,11,,Andropogon_gerardii,85,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,11,,Antennaria_neglecta,1,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,11,,Carex_sp,25,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,11,,Helianthemum_bicknellii,2,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,11,,Lespedeza_capitata,6,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,11,,Litter,100,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,11,,Poa_pratensis,10,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,11,,Schizachrium_scoparium,5,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,11,,Solidago_missouriensis,20,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,13,,Achillea_millefolium ,6,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,13,,Andropogon_gerardii,65,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,13,,Carex_sp,20,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,13,,Gopher_mound,10,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,13,,Helianthemum_bicknellii,1,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,13,,Lespedeza_capitata,3,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,13,,Litter,90,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,13,,Rumex_acetosella,5,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,13,,Schizachrium_scoparium,25,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,13,,Solidago_missouriensis,8,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,18,,Achillea_millefolium ,6,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,18,,Agropyron_repens,80,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,18,,Agrostis_scabra,10,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,18,,Berteroa_incana,20,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,18,,Litter,100,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,18,,Lychnis_alba,3,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,18,,Poa_pratensis,10,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,18,,Polygonum_convolvulus,15,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,2,18,,Setaria_glauca,2,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,26,,Achillea_millefolium ,2,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,26,,Agropyron_repens,20,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,26,,Andropogon_gerardii,40,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,26,,Berteroa_incana,8,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,26,,Litter,100,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,26,,Panicum_oligosanthes,10,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,26,,Rudbeckia_hirta,2,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,26,,Rumex_acetosella,1,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,26,,Schizachrium_scoparium,35,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,26,,Verbascum_thaspis,1,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,33,,Achillea_millefolium ,25,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,33,,Agropyron_repens,90,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,33,,Berteroa_incana,7,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,33,,Conyza_canadensis,20,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,33,,Litter,100,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,33,,Poa_pratensis,15,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,33,,Polygonum_convolvulus,3,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,3,33,,Potentilla_argentea,5,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,4,39,,Achillea_millefolium ,1,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,4,39,,Andropogon_gerardii,45,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,4,39,,Carex_sp,35,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,4,39,,Gopher_mound,3,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,4,39,,Litter,97,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,4,39,,Poa_pratensis,10,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,4,39,,Rumex_acetosella,2,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,4,39,,Schizachrium_scoparium,25,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,4,45,,Achillea_millefolium ,1,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,4,45,,Agropyron_repens,90,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,4,45,,Gopher_mound,12,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,4,45,,Litter,88,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,4,45,,Panicum_oligosanthes,3,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,4,45,,Poa_pratensis,15,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,5,56,,Achillea_millefolium ,5,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,5,56,,Andropogon_gerardii,45,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,5,56,,Litter,100,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,5,56,,Poa_pratensis,15,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,5,56,,Populus_tremuloides,1,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,5,56,,Schizachrium_scoparium,50,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,5,56,,Solidago_speciosa,15,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,5,58,,Andropogon_gerardii,25,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,5,58,,Carex_sp,15,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,5,58,,Helianthemum_bicknellii,1,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,5,58,,Litter,100,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,5,58,,Panicum_oligosanthes,2,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,5,58,,Physalis_virginiana,1,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,5,58,,Schizachrium_scoparium,30,08/08/2023,1,EricSeabloom,,
Cedar Creek,cdcr.us,1,3,,Agropyron_repens,20,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,3,,Andropogon_gerardii,8,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,3,,Berteroa_incana,10,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,3,,Conyza_canadensis,3,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,3,,Gopher_mound,25,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,3,,Litter,75,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,3,,Mollugo_verticillata,10,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,3,,Oxalis_stricta,25,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,3,,Panicum_capillare,3,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,3,,Rumex_acetosella,8,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,3,,Setaria_glauca,20,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,11,,Achillea_millefolium ,8,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,11,,Andropogon_gerardii,50,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,11,,Antennaria_neglecta,3,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,11,,Carex_sp,10,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,11,,Gopher_mound,10,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,11,,Helianthemum_bicknellii,4,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,11,,Lespedeza_capitata,4,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,11,,Litter,90,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,11,,Poa_pratensis,5,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,11,,Schizachrium_scoparium,20,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,1,11,,Solidago_missouriensis,10,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,2,13,,Achillea_millefolium ,3,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,2,13,,Andropogon_gerardii,60,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,2,13,,Carex_sp,15,08/08/2023,2,ElizabethBorer,,
Cedar Creek,cdcr.us,2,13,,Gopher_mound,20,08/08/2023,2,ElizabethBorer,,
